id,barrio,tipo_propiedad,tipo_habitacion,capacidad,banios,dormitorios,camas,precio_ars,minimo_noches,cantidad_resenias,puntaje_resenias,superanfitrion,latitud,longitud,noches_ocupadas_anio
14832990,Palermo,Entire rental unit,Entire home/apt,4,2,1,2,153922,1,362,4.86,si,-34.5833,-58.4227,240
14839237,Almagro,Entire rental unit,Entire home/apt,4,1,2,3,82034,14,18,4.39,si,-34.6035,-58.4156,84
14840203,Recoleta,Entire condo,Entire home/apt,3,1,,2,,1,43,4.81,si,-34.5844,-58.4013,192
14841384,Palermo,Entire rental unit,Entire home/apt,4,2,2,4,175922,2,312,4.69,no,-34.5832,-58.4275,198
14103360,Palermo,Entire rental unit,Entire home/apt,4,1,2,3,117606,2,346,4.79,si,-34.5889,-58.428,255
14123860,Palermo,Entire rental unit,Entire home/apt,2,1,,1,136506,5,25,4.88,si,-34.5943,-58.4147,20
14135617,Palermo,Entire condo,Entire home/apt,3,1,,2,95695,5,68,4.9,si,-34.5823,-58.4266,70
14851767,San Nicolas,Private room in rental unit,Private room,1,,,,6321,60,12,4.67,no,-34.6038,-58.3909,0
14898722,Palermo,Private room in rental unit,Private room,1,1.5,,1,51197,1,569,4.79,si,-34.5803,-58.4058,255
14899069,Belgrano,Private room in rental unit,Private room,1,2,2,1,61999,5,0,,no,-34.5591,-58.4434,0
14900354,Villa Del Parque,Entire guesthouse,Entire home/apt,3,1,1,2,114690,2,6,5,no,-34.6028,-58.4937,0
14909434,Barracas,Entire rental unit,Entire home/apt,2,1.5,1,1,150444,4,2,5,no,-34.631,-58.3755,0
14911427,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,151446,14,12,4.67,no,-34.5834,-58.4335,56
14924079,Recoleta,Entire rental unit,Entire home/apt,4,1,1,2,79345,14,44,4.91,no,-34.5947,-58.3992,56
13674891,San Telmo,Entire serviced apartment,Entire home/apt,4,1,1,4,183507,1,304,4.68,no,-34.6168,-58.3672,102
13734244,San Nicolas,Entire rental unit,Entire home/apt,6,2,2,4,203979,1,476,4.93,si,-34.5991,-58.3805,255
13740507,San Nicolas,Entire rental unit,Entire home/apt,2,1,,2,140176,4,4,4.5,no,-34.6062,-58.3908,0
15181872,Chacarita,Entire home,Entire home/apt,10,,6,,,3,16,4.69,no,-34.5839,-58.4469,0
15201290,Palermo,Entire condo,Entire home/apt,4,2,2,2,115418,15,42,4.67,si,-34.5813,-58.424,0
15207276,Palermo,Entire loft,Entire home/apt,3,1,2,1,539282,3,16,5,no,-34.5817,-58.4228,0
15219241,Caballito,Private room in guest suite,Private room,1,1,,1,35623,5,43,4.93,no,-34.6153,-58.454,0
15221140,Villa Urquiza,Private room in rental unit,Private room,2,1.5,,2,69666,1,0,,no,-34.5657,-58.4899,0
14139469,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,152352,7,1,4,no,-34.5771,-58.4359,0
14925218,Constitucion,Private room in home,Private room,2,1,,1,133256,2,0,,no,-34.6182,-58.3779,0
14928078,Puerto Madero,Entire rental unit,Entire home/apt,2,,1,1,328054,3,56,4.91,si,-34.6148,-58.3622,30
14928616,Belgrano,Entire serviced apartment,Entire home/apt,4,1,2,3,144423,3,41,4.63,no,-34.554,-58.4376,0
14931175,Monserrat,Private room in serviced apartment,Private room,1,2,,1,39785,10,19,4.79,no,-34.615,-58.3752,100
14932324,Monserrat,Private room in serviced apartment,Private room,1,1.5,,1,37932,10,9,4.78,no,-34.6157,-58.3752,0
14934354,Nuñez,Entire rental unit,Entire home/apt,4,1,1,2,168216,1,26,5,no,-34.5386,-58.4663,78
14944569,Recoleta,Entire home,Entire home/apt,4,1.5,2,3,177929,1,1,2,no,-34.587,-58.395,0
15240275,San Telmo,Entire rental unit,Entire home/apt,2,1,1,2,64762,3,173,4.89,si,-34.6209,-58.3684,210
15250293,Recoleta,Entire rental unit,Entire home/apt,4,,2,4,58817,15,10,5,no,-34.5885,-58.4076,0
15282820,Balvanera,Entire condo,Entire home/apt,4,,,,68489,1,248,4.76,si,-34.6001,-58.3936,255
15284924,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,109022,7,1,5,no,-34.5887,-58.386,0
15294457,San Nicolas,Entire rental unit,Entire home/apt,3,,1,,,2,58,4.6,no,-34.6084,-58.3905,6
15310041,Velez Sarsfield,Tiny home,Entire home/apt,6,1.5,2,6,152918,2,7,5,no,-34.6302,-58.5016,0
15320308,Palermo,Entire loft,Entire home/apt,3,,1,,,30,96,4.8,no,-34.589,-58.4197,0
14166901,Monserrat,Entire loft,Entire home/apt,4,1,1,2,60349,3,415,4.84,si,-34.6162,-58.3853,126
14176053,Almagro,Entire loft,Entire home/apt,2,1,1,2,144216,1,34,5,no,-34.6024,-58.4154,42
14950239,Villa Ortuzar,Private room in rental unit,Private room,1,2,,1,36726,3,35,4.89,si,-34.5784,-58.4627,24
14951163,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,2,63797,3,203,4.84,si,-34.6031,-58.3778,228
14965418,Belgrano,Entire rental unit,Entire home/apt,2,1,,1,114360,10,1,5,no,-34.5655,-58.4535,20
14966998,Villa Crespo,Private room in home,Private room,1,,,1,54000,1,69,4.94,no,-34.5919,-58.4348,6
14976114,Puerto Madero,Entire rental unit,Entire home/apt,2,2,1,1,219235,7,14,4.93,no,-34.6106,-58.3619,14
14990583,Palermo,Entire rental unit,Entire home/apt,3,1,1,3,95156,1,68,4.6,no,-34.5878,-58.4132,12
14992631,Boca,Entire loft,Entire home/apt,2,1,1,1,71634,10,40,4.88,si,-34.6285,-58.3612,60
14177626,San Telmo,Entire rental unit,Entire home/apt,4,1,,4,151017,7,191,4.99,si,-34.6166,-58.3675,255
14194260,Balvanera,Private room in rental unit,Private room,2,,,2,77049,5,0,,no,-34.6144,-58.3974,0
15338839,Palermo,Private room in rental unit,Private room,2,1,2,1,187367,3,25,4.72,no,-34.5895,-58.4224,0
15340182,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,2,69520,7,56,4.73,si,-34.6019,-58.3778,126
15343370,Palermo,Entire rental unit,Entire home/apt,2,1.5,1,1,99888,5,65,4.91,no,-34.5639,-58.4397,70
15372359,San Telmo,Entire rental unit,Entire home/apt,3,1,,2,123082,3,197,4.94,si,-34.6166,-58.3675,168
15375023,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,79656,4,120,4.68,si,-34.5895,-58.4321,112
15399431,Recoleta,Entire condo,Entire home/apt,5,1.5,2,3,333271,3,132,4.98,si,-34.5897,-58.3906,30
15422333,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,86778,3,172,4.88,si,-34.5845,-58.401,60
15424044,Retiro,Entire rental unit,Entire home/apt,6,1,2,4,125600,3,236,4.79,no,-34.5887,-58.3835,138
15430705,Recoleta,Entire condo,Entire home/apt,2,1,1,1,108193,3,170,4.95,si,-34.5896,-58.3946,138
15450333,Balvanera,Entire rental unit,Entire home/apt,2,1,1,1,47090,7,31,4.58,no,-34.6183,-58.4029,28
15453487,Palermo,Private room in condo,Private room,2,,,1,58016,1,606,4.91,si,-34.5836,-58.4257,255
15484640,Villa Urquiza,Entire condo,Entire home/apt,2,,1,,8115,100,1,5,no,-34.5728,-58.4811,0
15491111,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,65512,4,12,4.58,no,-34.5968,-58.3742,48
15499572,Villa Crespo,Entire rental unit,Entire home/apt,2,1,1,1,82485,5,11,4.91,no,-34.5943,-58.4433,60
15026890,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,80461,2,338,4.92,si,-34.5834,-58.428,150
15070886,Palermo,Entire loft,Entire home/apt,4,1,1,4,133256,4,42,4.93,si,-34.5758,-58.4226,136
15085054,San Nicolas,Entire rental unit,Entire home/apt,4,,1,,,730,0,,no,-34.6084,-58.3867,0
15085947,Puerto Madero,Entire rental unit,Entire home/apt,7,3,2,5,850438,3,0,,no,-34.6116,-58.3622,0
15095083,Palermo,Entire rental unit,Entire home/apt,2,1,,1,54562,1,146,4.98,si,-34.5847,-58.4199,30
15111837,Villa Urquiza,Private room in home,Private room,1,2.5,,1,67001,1,107,4.95,si,-34.573,-58.4959,84
15121801,Villa Crespo,Entire rental unit,Entire home/apt,2,1,2,2,77324,5,5,4.4,no,-34.5945,-58.4342,0
15505837,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,109186,3,229,4.92,si,-34.5931,-58.4287,66
15517246,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,94297,3,271,4.9,si,-34.5978,-58.4066,150
15518874,Chacarita,Entire townhouse,Entire home/apt,4,1.5,2,3,321602,2,9,5,no,-34.585,-58.4451,0
15520163,Balvanera,Private room in rental unit,Private room,1,1,3,4,28928,5,28,4.5,no,-34.612,-58.3945,20
15523496,Monserrat,Entire rental unit,Entire home/apt,3,1,1,3,68781,2,54,4.98,no,-34.6098,-58.3858,0
15543465,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,1,173908,1,58,4.74,no,-34.5924,-58.4187,18
15558142,Palermo,Entire rental unit,Entire home/apt,4,1,2,4,130482,2,82,4.87,si,-34.5747,-58.44,30
14218940,San Nicolas,Private room in condo,Private room,2,1,,1,37719,3,69,4.8,no,-34.6079,-58.3831,84
15130212,Monserrat,Shared room in hostel,Shared room,4,4,1,4,22334,1,70,4.66,no,-34.6165,-58.3869,255
15132073,Recoleta,Entire rental unit,Entire home/apt,4,1,2,3,107037,1,39,4.74,si,-34.5877,-58.402,204
15158956,Recoleta,Entire rental unit,Entire home/apt,3,1,,6,167079,3,8,4.5,no,-34.5892,-58.4035,0
15161358,Monserrat,Entire condo,Entire home/apt,2,1,,1,65790,2,386,4.8,no,-34.6147,-58.3731,78
15164312,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,89071,2,126,4.82,si,-34.5952,-58.3913,120
15168927,Palermo,Entire rental unit,Entire home/apt,4,1,2,3,60472,30,9,4.67,no,-34.5876,-58.4112,180
15172557,Monserrat,Room in hostel,Hotel room,2,4,4,6,59556,1,9,4.67,no,-34.615,-58.381,42
14220049,Palermo,Private room in rental unit,Private room,2,,,2,108749,1,5,4.8,no,-34.5708,-58.4389,12
14222230,Chacarita,Private room in home,Private room,2,1,,2,64470,1,62,4.97,si,-34.5812,-58.4524,96
14228810,San Telmo,Private room in bed and breakfast,Private room,2,1,1,1,72956,1,35,4.46,no,-34.6163,-58.3707,24
15177431,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,146567,4,1,5,no,-34.5941,-58.3963,0
16048683,Palermo,Entire rental unit,Entire home/apt,4,1.5,2,3,143274,10,54,4.65,no,-34.5866,-58.423,20
16063918,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,1,66912,4,25,4.92,si,-34.6006,-58.3926,0
16096012,Caballito,Entire rental unit,Entire home/apt,4,1,1,3,76036,30,50,4.4,no,-34.6183,-58.4386,60
16107765,Retiro,Entire serviced apartment,Entire home/apt,2,1,1,2,145337,1,536,4.79,no,-34.5975,-58.3785,48
16111982,Palermo,Entire rental unit,Entire home/apt,1,1,1,2,75974,7,1,3,si,-34.5704,-58.4327,14
16121318,Retiro,Entire serviced apartment,Entire home/apt,4,1,2,3,227874,1,395,4.73,no,-34.5974,-58.3787,180
15566942,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,82769,4,71,4.9,si,-34.5919,-58.3937,64
15596238,Palermo,Entire rental unit,Entire home/apt,2,1,1,2,126755,7,101,4.96,si,-34.5794,-58.4404,56
15599485,Recoleta,Entire rental unit,Entire home/apt,5,2,2,4,154933,5,40,4.83,si,-34.5932,-58.4027,10
15607246,San Cristobal,Entire serviced apartment,Entire home/apt,2,1,1,1,81145,4,7,4.71,no,-34.6224,-58.4045,8
15616544,Recoleta,Entire rental unit,Entire home/apt,6,2.5,2,5,268994,3,82,4.84,no,-34.589,-58.41,60
15630535,Recoleta,Entire rental unit,Entire home/apt,4,4,2,4,404409,3,71,4.94,si,-34.5921,-58.3922,48
14237431,Palermo,Entire place,Entire home/apt,4,,2,3,105010,1,35,4.89,si,-34.5826,-58.4288,42
14253790,Chacarita,Entire rental unit,Entire home/apt,2,1,,1,58812,2,266,4.94,no,-34.584,-58.4532,255
14254505,Palermo,Entire rental unit,Entire home/apt,2,1,,1,62302,3,231,4.87,si,-34.5802,-58.4332,126
14261528,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,57059,3,360,4.85,no,-34.589,-58.4034,0
16133883,San Nicolas,Entire rental unit,Entire home/apt,2,,1,,,1,18,4.61,no,-34.6037,-58.3777,0
16140528,Recoleta,Private room in condo,Private room,1,,,,,3,138,4.96,si,-34.5891,-58.4055,66
16193898,Palermo,Entire loft,Entire home/apt,3,1,1,2,124603,3,48,4.85,si,-34.5856,-58.4401,6
16193956,Palermo,Entire rental unit,Entire home/apt,3,,2,3,112141,10,29,4.76,no,-34.5879,-58.4278,40
16198424,Caballito,Private room in rental unit,Private room,2,1,,2,453652,1,0,,no,-34.6228,-58.4471,0
16198788,Belgrano,Entire rental unit,Entire home/apt,3,,1,,76851,3,29,4.66,no,-34.5518,-58.4541,108
16204343,Chacarita,Entire rental unit,Entire home/apt,2,1,1,1,70476,20,28,4.71,si,-34.5836,-58.4469,0
16206899,Palermo,Entire rental unit,Entire home/apt,2,,1,2,173448,2,286,4.98,si,-34.5825,-58.4261,162
14279115,Monserrat,Private room in rental unit,Private room,2,1.5,,1,60319,4,0,,no,-34.6121,-58.3871,0
15632956,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,98172,1,86,4.79,no,-34.5955,-58.4161,0
15663441,Almagro,Entire rental unit,Entire home/apt,4,1,1,2,86852,3,89,4.56,si,-34.6147,-58.416,12
15665550,Villa Crespo,Entire rental unit,Entire home/apt,5,1,2,4,119112,2,94,4.74,no,-34.6036,-58.4373,60
15669618,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,1,81666,2,152,4.91,si,-34.6035,-58.3768,138
15763735,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,173593,1,124,4.6,no,-34.5939,-58.4139,6
15766415,Palermo,Entire rental unit,Entire home/apt,3,1,1,1,85887,3,21,4.81,si,-34.5901,-58.4181,18
15773356,Palermo,Entire rental unit,Entire home/apt,3,1,,2,119112,2,96,4.6,no,-34.5896,-58.4217,6
14288381,Almagro,Entire rental unit,Entire home/apt,1,,1,,,30,23,4.91,no,-34.6051,-58.4162,120
14296370,San Nicolas,Entire rental unit,Entire home/apt,5,1,2,5,68876,2,227,4.91,no,-34.5999,-58.373,255
14297758,San Nicolas,Entire condo,Entire home/apt,2,1,,1,56236,28,3,4.67,si,-34.6,-58.3788,0
16208518,Nuñez,Private room in rental unit,Private room,4,1,3,5,152920,3,0,,no,-34.5476,-58.4677,0
16234960,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,85505,7,10,4.6,si,-34.5582,-58.4563,56
16235437,Almagro,Entire serviced apartment,Entire home/apt,2,1,1,1,130904,2,17,4.82,no,-34.6127,-58.4193,0
16244175,Puerto Madero,Entire condo,Entire home/apt,2,1.5,1,1,179254,10,10,5,no,-34.6185,-58.3627,20
16256381,San Nicolas,Entire rental unit,Entire home/apt,3,1,1,2,98285,3,67,4.94,si,-34.6011,-58.3794,132
16265240,Recoleta,Entire rental unit,Entire home/apt,2,1,,4,167079,3,2,4,no,-34.5901,-58.4032,0
16267982,Recoleta,Entire rental unit,Entire home/apt,2,,1,,,2,4,4.75,no,-34.5916,-58.3939,12
14298459,Villa Ortuzar,Entire loft,Entire home/apt,1,1,1,1,78067,3,3,5,no,-34.5775,-58.4634,0
14317252,Nuñez,Entire rental unit,Entire home/apt,5,2.5,3,4,169908,3,6,4.83,no,-34.5456,-58.4592,0
15781456,Belgrano,Entire rental unit,Entire home/apt,4,2,2,3,103645,20,42,4.76,no,-34.5655,-58.4613,0
15788951,Palermo,Entire condo,Entire home/apt,3,1.5,1,1,213819,1,207,4.94,si,-34.5804,-58.4301,60
15818498,Palermo,Entire rental unit,Entire home/apt,2,1,,4,92497,16,2,4.5,si,-34.5821,-58.4254,64
15820853,Balvanera,Entire rental unit,Entire home/apt,2,1,1,1,96594,8,29,4.9,si,-34.6042,-58.4092,16
15835356,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,146913,2,0,,no,-34.5903,-58.4209,0
15843056,Palermo,Private room in rental unit,Private room,1,1,,1,28530,5,65,4.94,no,-34.5797,-58.4158,0
15854410,Belgrano,Entire rental unit,Entire home/apt,2,,1,,,365,1,4,no,-34.5662,-58.4722,0
14322381,Almagro,Entire rental unit,Entire home/apt,3,,1,1,88136,2,63,4.84,no,-34.6035,-58.4185,18
14328570,Nuñez,Entire rental unit,Entire home/apt,2,1,1,1,149601,30,2,5,no,-34.5485,-58.4568,0
16270736,Belgrano,Private room in rental unit,Private room,3,1,0,,196534,1,19,4.74,si,-34.5585,-58.4481,12
16273484,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,126556,2,23,4.87,no,-34.5806,-58.4402,0
16275337,Palermo,Entire serviced apartment,Entire home/apt,4,1.5,3,4,151429,1,17,4.88,no,-34.5888,-58.4163,12
16282152,San Cristobal,Private room in hostel,Private room,3,,1,1,49542,1,14,4.43,no,-34.6253,-58.3979,6
16301224,Palermo,Entire rental unit,Entire home/apt,2,,1,,,3,53,4.83,si,-34.5821,-58.4064,48
16325818,Palermo,Entire condo,Entire home/apt,4,1.5,1,2,180614,2,95,4.99,si,-34.5809,-58.4308,66
16326036,Palermo,Entire rental unit,Entire home/apt,2,1.5,1,1,178406,3,32,4.75,no,-34.5754,-58.4293,18
14334965,Recoleta,Entire rental unit,Entire home/apt,3,1,1,2,103458,2,85,4.92,no,-34.5924,-58.3991,18
14341489,Palermo,Entire rental unit,Entire home/apt,4,,2,,,1,16,4.75,no,-34.5827,-58.415,6
14350417,Constitucion,Entire loft,Entire home/apt,2,1,,1,77307,4,90,4.86,no,-34.62,-58.3775,104
15872941,Palermo,Entire rental unit,Entire home/apt,2,1,,1,67685,3,94,4.77,no,-34.5945,-58.4216,78
15874098,Palermo,Entire condo,Entire home/apt,2,,1,,,1,7,5,no,-34.5867,-58.4245,18
15874688,Palermo,Entire loft,Entire home/apt,2,1.5,1,1,126270,5,38,4.92,si,-34.5836,-58.4322,90
15879223,San Nicolas,Entire condo,Entire home/apt,2,1,,1,95117,1,69,4.88,si,-34.6031,-58.3789,156
15888777,Palermo,Entire condo,Entire home/apt,4,1.5,2,3,230266,5,26,4.88,si,-34.5851,-58.4237,30
15930620,Belgrano,Private room in condo,Private room,1,1,,1,57059,2,42,4.95,si,-34.5617,-58.4496,144
15971358,Boca,Entire condo,Entire home/apt,3,,1,2,118115,2,279,4.85,si,-34.6278,-58.3601,114
16362490,San Nicolas,Entire rental unit,Entire home/apt,7,,4,4,269142,2,205,4.87,no,-34.6001,-58.3786,108
16377116,Palermo,Entire rental unit,Entire home/apt,2,1,,1,273846,2,127,4.95,si,-34.5884,-58.4287,90
16378499,Balvanera,Entire rental unit,Entire home/apt,3,1,2,2,84214,7,38,4.71,no,-34.6176,-58.3939,56
